model_name,seed,training_status,quantisation_status,training_dataset,num_training_samples,num_training_domains,randomised_training_samples,generation_strategy,prompt_type,explanation_type,response_type,response_format,evaluation_dataset,label_accuracy,misclassification_rate,combined_accuracy,malformed_label,malformed_domain,total_predictions,correct_predictions,correct_label_and_domain,Constitutional_Law_accuracy,Contracts_accuracy,Criminal_Law_accuracy,Evidence_accuracy,Real_Property_accuracy,Torts_accuracy,Civil_Procedure_accuracy,Constitutional_Law_confidence,Contracts_confidence,Criminal_Law_confidence,Evidence_confidence,Real_Property_confidence,Torts_confidence,Civil_Procedure_confidence,correct_domain_wrong_label,correct_label_wrong_domain,both_wrong
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_09,few_shot,structured,fact_first,markdown,test_set_1,0.0,1.0,0.0,99,6,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.16161616161616163,93,0,6
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,markdown,test_set_2,0.28,0.72,0.27,2,5,100,28,27,0.2857142857142857,0.06666666666666667,0.35714285714285715,0.4,0.4,0.07142857142857142,0.3076923076923077,0.14,0.18,0.15,0.14,0.12,0.13,0.13,68,1,4
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,markdown,test_set_2,0.28,0.72,0.27,2,6,100,28,27,0.2857142857142857,0.26666666666666666,0.2857142857142857,0.26666666666666666,0.3333333333333333,0.21428571428571427,0.23076923076923078,0.14,0.19,0.15,0.13,0.12,0.13,0.13,67,1,5
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_09,few_shot,structured,fact_first,number_list,test_set_2,0.32,0.6799999999999999,0.29,1,10,100,32,29,0.21428571428571427,0.26666666666666666,0.2857142857142857,0.4,0.26666666666666666,0.2857142857142857,0.3076923076923077,0.13,0.18,0.15,0.14,0.11,0.13,0.11,61,3,7
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_09,zero_shot,structured,fact_first,markdown,test_set_2,0.28,0.72,0.24,0,6,100,28,24,0.21428571428571427,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.26666666666666666,0.21428571428571427,0.15384615384615385,0.14,0.17,0.15,0.14,0.12,0.14,0.12,70,4,2
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_09,few_shot,structured,answer_first,json,test_set_2,0.35,0.65,0.31,0,12,100,35,31,0.35714285714285715,0.5333333333333333,0.42857142857142855,0.4,0.13333333333333333,0.07142857142857142,0.23076923076923078,0.13,0.19,0.14,0.16,0.09,0.13,0.09,57,4,8
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_09,few_shot,structured,fact_first,json,test_set_2,0.32,0.6799999999999999,0.29,30,10,100,32,29,0.35714285714285715,0.5333333333333333,0.2857142857142857,0.2,0.2,0.21428571428571427,0.23076923076923078,0.14,0.2,0.17,0.12,0.09,0.13,0.13,61,3,7
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_09,few_shot,structured,answer_first,markdown,test_set_2,0.34,0.6599999999999999,0.33,0,6,100,34,33,0.14285714285714285,0.4,0.5714285714285714,0.2,0.4666666666666667,0.14285714285714285,0.38461538461538464,0.13,0.15,0.15,0.14,0.15,0.12,0.14,61,1,5
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_09,few_shot,structured,fact_first,markdown,test_set_2,0.0,1.0,0.0,100,5,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.15,0.15,0.15,0.13,0.12,95,0,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,fact_first,number_list,test_set_1,0.32323232323232326,0.6767676767676767,0.31313131313131315,0,5,99,32,31,0.21428571428571427,0.14285714285714285,0.46153846153846156,0.26666666666666666,0.42857142857142855,0.46153846153846156,0.25,0.1414141414141414,0.16161616161616163,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.16161616161616163,63,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,fact_first,number_list,test_set_1,0.42424242424242425,0.5757575757575757,0.40404040404040403,1,6,99,42,40,0.35714285714285715,0.5,0.5384615384615384,0.4,0.42857142857142855,0.38461538461538464,0.25,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.16161616161616163,53,2,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,fact_first,markdown,test_set_1,0.3333333333333333,0.6666666666666667,0.30303030303030304,2,8,99,33,30,0.2857142857142857,0.5,0.38461538461538464,0.2,0.2857142857142857,0.15384615384615385,0.3125,0.13131313131313133,0.1717171717171717,0.1414141414141414,0.12121212121212122,0.1414141414141414,0.13131313131313133,0.16161616161616163,61,3,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,fact_first,json,test_set_1,0.2828282828282828,0.7171717171717171,0.2727272727272727,7,5,99,28,27,0.42857142857142855,0.42857142857142855,0.3076923076923077,0.13333333333333333,0.35714285714285715,0.15384615384615385,0.125,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.16161616161616163,67,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,answer_first,json,test_set_1,0.48484848484848486,0.5151515151515151,0.4444444444444444,0,7,99,48,44,0.35714285714285715,0.42857142857142855,0.46153846153846156,0.4666666666666667,0.42857142857142855,0.46153846153846156,0.5,0.13131313131313133,0.1717171717171717,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.12121212121212122,0.15151515151515152,48,4,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,answer_first,number_list,test_set_1,0.35353535353535354,0.6464646464646464,0.35353535353535354,0,2,99,35,35,0.21428571428571427,0.35714285714285715,0.23076923076923078,0.4,0.42857142857142855,0.6153846153846154,0.25,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.15151515151515152,62,0,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,fact_first,json,test_set_1,0.47474747474747475,0.5252525252525253,0.46464646464646464,0,5,99,47,46,0.5,0.42857142857142855,0.6153846153846154,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.4375,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.1414141414141414,0.15151515151515152,48,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,fact_first,markdown,test_set_1,0.3838383838383838,0.6161616161616161,0.36363636363636365,1,9,99,38,36,0.21428571428571427,0.5714285714285714,0.38461538461538464,0.13333333333333333,0.42857142857142855,0.6153846153846154,0.25,0.1414141414141414,0.15151515151515152,0.1717171717171717,0.09090909090909091,0.1414141414141414,0.1414141414141414,0.16161616161616163,54,2,7
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,answer_first,json,test_set_1,0.494949494949495,0.505050505050505,0.45454545454545453,0,7,99,49,45,0.21428571428571427,0.5714285714285714,0.46153846153846156,0.3333333333333333,0.5,0.6153846153846154,0.5,0.13131313131313133,0.16161616161616163,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.16161616161616163,0.15151515151515152,47,4,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,answer_first,json,test_set_1,0.40404040404040403,0.595959595959596,0.37373737373737376,0,4,99,40,37,0.5,0.42857142857142855,0.3076923076923077,0.3333333333333333,0.42857142857142855,0.3076923076923077,0.3125,0.1414141414141414,0.15151515151515152,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.16161616161616163,58,3,1
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,fact_first,number_list,test_set_1,0.43434343434343436,0.5656565656565656,0.42424242424242425,3,4,99,43,42,0.35714285714285715,0.5,0.46153846153846156,0.4,0.42857142857142855,0.5384615384615384,0.3125,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.15151515151515152,0.16161616161616163,53,1,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,fact_first,json,test_set_1,0.3333333333333333,0.6666666666666667,0.32323232323232326,7,3,99,33,32,0.42857142857142855,0.5,0.3076923076923077,0.26666666666666666,0.14285714285714285,0.23076923076923078,0.375,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.16161616161616163,64,1,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,fact_first,markdown,test_set_1,0.32323232323232326,0.6767676767676767,0.29292929292929293,0,6,99,32,29,0.2857142857142857,0.2857142857142857,0.23076923076923078,0.4,0.35714285714285715,0.23076923076923078,0.25,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.16161616161616163,64,3,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,answer_first,markdown,test_set_1,0.37373737373737376,0.6262626262626263,0.36363636363636365,0,5,99,37,36,0.2857142857142857,0.35714285714285715,0.3076923076923077,0.3333333333333333,0.5714285714285714,0.38461538461538464,0.3125,0.13131313131313133,0.15151515151515152,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.15151515151515152,0.1717171717171717,58,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,answer_first,json,test_set_2,0.4,0.6,0.38,0,7,100,40,38,0.35714285714285715,0.4666666666666667,0.5,0.3333333333333333,0.3333333333333333,0.5,0.15384615384615385,0.12,0.16,0.17,0.13,0.15,0.14,0.12,55,2,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,answer_first,markdown,test_set_1,0.40404040404040403,0.595959595959596,0.37373737373737376,0,5,99,40,37,0.2857142857142857,0.5,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.38461538461538464,0.1875,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.15151515151515152,0.15151515151515152,0.15151515151515152,57,3,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,answer_first,number_list,test_set_1,0.45454545454545453,0.5454545454545454,0.42424242424242425,0,5,99,45,42,0.42857142857142855,0.5,0.46153846153846156,0.4,0.42857142857142855,0.46153846153846156,0.3125,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.16161616161616163,52,3,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,fact_first,number_list,test_set_1,0.32323232323232326,0.6767676767676767,0.31313131313131315,0,8,99,32,31,0.0,0.35714285714285715,0.5384615384615384,0.3333333333333333,0.5,0.38461538461538464,0.125,0.12121212121212122,0.18181818181818182,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.15151515151515152,60,1,7
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,answer_first,json,test_set_2,0.43,0.5700000000000001,0.4,0,7,100,43,40,0.6428571428571429,0.4666666666666667,0.6428571428571429,0.3333333333333333,0.2,0.21428571428571427,0.3076923076923077,0.15,0.16,0.16,0.13,0.14,0.12,0.14,53,3,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,answer_first,number_list,test_set_1,0.26262626262626265,0.7373737373737373,0.26262626262626265,0,5,99,26,26,0.35714285714285715,0.2857142857142857,0.3076923076923077,0.3333333333333333,0.42857142857142855,0.15384615384615385,0.0,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.1414141414141414,0.15151515151515152,68,0,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,answer_first,json,test_set_2,0.48,0.52,0.42,0,8,100,48,42,0.5714285714285714,0.26666666666666666,0.7142857142857143,0.2,0.4,0.42857142857142855,0.38461538461538464,0.13,0.15,0.18,0.12,0.15,0.14,0.12,50,6,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,fact_first,json,test_set_2,0.27,0.73,0.25,4,4,100,27,25,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.4,0.2,0.21428571428571427,0.0,0.15,0.15,0.15,0.14,0.15,0.13,0.13,71,2,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,fact_first,json,test_set_2,0.36,0.64,0.35,2,5,100,36,35,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.6,0.21428571428571427,0.23076923076923078,0.14,0.15,0.16,0.14,0.16,0.13,0.12,60,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,fact_first,number_list,test_set_2,0.39,0.61,0.37,0,6,100,39,37,0.35714285714285715,0.4666666666666667,0.5,0.26666666666666666,0.26666666666666666,0.42857142857142855,0.3076923076923077,0.14,0.17,0.15,0.13,0.13,0.13,0.14,57,2,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,fact_first,json,test_set_2,0.33,0.6699999999999999,0.3,0,3,100,33,30,0.5714285714285714,0.3333333333333333,0.2857142857142857,0.13333333333333333,0.3333333333333333,0.2857142857142857,0.15384615384615385,0.14,0.16,0.15,0.14,0.14,0.13,0.13,67,3,0
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,fact_first,number_list,test_set_2,0.27,0.73,0.24,2,6,100,27,24,0.2857142857142857,0.4,0.42857142857142855,0.3333333333333333,0.13333333333333333,0.0,0.07692307692307693,0.14,0.16,0.14,0.14,0.14,0.13,0.14,70,3,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,fact_first,number_list,test_set_2,0.38,0.62,0.36,3,4,100,38,36,0.42857142857142855,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.15384615384615385,0.14,0.17,0.15,0.14,0.13,0.13,0.13,60,2,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,fact_first,json,test_set_1,0.37373737373737376,0.6262626262626263,0.37373737373737376,2,5,99,37,37,0.21428571428571427,0.42857142857142855,0.38461538461538464,0.4,0.2857142857142857,0.46153846153846156,0.4375,0.13131313131313133,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.12121212121212122,0.15151515151515152,0.16161616161616163,57,0,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,answer_first,number_list,test_set_2,0.42,0.5800000000000001,0.41,0,4,100,42,41,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4,0.4,0.5,0.38461538461538464,0.14,0.16,0.14,0.14,0.14,0.13,0.14,55,1,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,answer_first,json,test_set_1,0.3939393939393939,0.6060606060606061,0.3939393939393939,0,4,99,39,39,0.35714285714285715,0.5,0.5384615384615384,0.3333333333333333,0.5714285714285714,0.38461538461538464,0.125,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.1414141414141414,0.16161616161616163,0.15151515151515152,0.15151515151515152,56,0,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,answer_first,markdown,test_set_1,0.31313131313131315,0.6868686868686869,0.30303030303030304,0,6,99,31,30,0.21428571428571427,0.5,0.3076923076923077,0.2,0.42857142857142855,0.38461538461538464,0.125,0.1414141414141414,0.12121212121212122,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.15151515151515152,0.1414141414141414,63,1,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,fact_first,markdown,test_set_2,0.28,0.72,0.23,3,12,100,28,23,0.35714285714285715,0.26666666666666666,0.35714285714285715,0.06666666666666667,0.4,0.0,0.15384615384615385,0.13,0.17,0.2,0.08,0.14,0.13,0.14,65,5,7
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,answer_first,markdown,test_set_2,0.42,0.5800000000000001,0.41,0,5,100,42,41,0.42857142857142855,0.26666666666666666,0.5,0.5333333333333333,0.3333333333333333,0.5,0.3076923076923077,0.14,0.15,0.14,0.14,0.15,0.13,0.14,54,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,answer_first,number_list,test_set_2,0.44,0.56,0.42,0,5,100,44,42,0.5,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.38461538461538464,0.14,0.15,0.15,0.14,0.15,0.12,0.14,53,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,answer_first,json,test_set_2,0.37,0.63,0.35,0,4,100,37,35,0.35714285714285715,0.4,0.5,0.26666666666666666,0.4,0.2857142857142857,0.23076923076923078,0.13,0.15,0.15,0.15,0.15,0.13,0.13,61,2,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,answer_first,markdown,test_set_2,0.45,0.55,0.42,0,6,100,45,42,0.5,0.5333333333333333,0.5714285714285714,0.4,0.26666666666666666,0.2857142857142857,0.38461538461538464,0.14,0.16,0.16,0.13,0.14,0.13,0.13,52,3,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,fact_first,markdown,test_set_1,0.0,1.0,0.0,99,7,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.15151515151515152,92,0,7
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,unstructured,answer_first,number_list,test_set_2,0.4,0.6,0.38,0,7,100,40,38,0.5714285714285714,0.3333333333333333,0.6428571428571429,0.26666666666666666,0.2,0.21428571428571427,0.46153846153846156,0.15,0.16,0.15,0.16,0.14,0.13,0.11,55,2,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,fact_first,number_list,test_set_2,0.25,0.75,0.23,0,5,100,25,23,0.14285714285714285,0.2,0.35714285714285715,0.3333333333333333,0.13333333333333333,0.2857142857142857,0.15384615384615385,0.13,0.17,0.16,0.14,0.13,0.13,0.13,72,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,answer_first,markdown,test_set_2,0.44,0.56,0.43,0,5,100,44,43,0.5714285714285714,0.3333333333333333,0.5,0.4,0.4666666666666667,0.35714285714285715,0.38461538461538464,0.14,0.15,0.15,0.14,0.15,0.12,0.14,52,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,answer_first,number_list,test_set_2,0.33,0.6699999999999999,0.31,0,5,100,33,31,0.42857142857142855,0.26666666666666666,0.2857142857142857,0.26666666666666666,0.4666666666666667,0.21428571428571427,0.23076923076923078,0.15,0.15,0.15,0.15,0.15,0.13,0.12,64,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,structured,fact_first,markdown,test_set_2,0.44,0.56,0.42,0,5,100,44,42,0.21428571428571427,0.4666666666666667,0.5714285714285714,0.4,0.6,0.35714285714285715,0.3076923076923077,0.14,0.16,0.16,0.13,0.14,0.12,0.14,53,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,zero_shot,unstructured,fact_first,markdown,test_set_2,0.28,0.72,0.27,5,5,100,28,27,0.35714285714285715,0.26666666666666666,0.2857142857142857,0.13333333333333333,0.4,0.14285714285714285,0.3076923076923077,0.13,0.15,0.16,0.14,0.15,0.13,0.13,68,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,answer_first,json,test_set_1,0.41414141414141414,0.5858585858585859,0.37373737373737376,0,8,99,41,37,0.35714285714285715,0.42857142857142855,0.38461538461538464,0.3333333333333333,0.5,0.23076923076923078,0.375,0.13131313131313133,0.1717171717171717,0.13131313131313133,0.13131313131313133,0.15151515151515152,0.12121212121212122,0.16161616161616163,54,4,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,json,test_set_1,0.40404040404040403,0.595959595959596,0.35353535353535354,0,6,99,40,35,0.14285714285714285,0.2857142857142857,0.3076923076923077,0.26666666666666666,0.35714285714285715,0.6153846153846154,0.5,0.13131313131313133,0.16161616161616163,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.15151515151515152,0.16161616161616163,58,5,1
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,fact_first,json,test_set_2,0.25,0.75,0.24,2,4,100,25,24,0.2857142857142857,0.3333333333333333,0.21428571428571427,0.2,0.26666666666666666,0.21428571428571427,0.15384615384615385,0.13,0.16,0.16,0.14,0.14,0.13,0.13,72,1,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,json,test_set_1,0.40404040404040403,0.595959595959596,0.3838383838383838,0,5,99,40,38,0.5,0.35714285714285715,0.38461538461538464,0.3333333333333333,0.35714285714285715,0.5384615384615384,0.25,0.1414141414141414,0.15151515151515152,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.15151515151515152,0.16161616161616163,56,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,fact_first,number_list,test_set_1,0.35353535353535354,0.6464646464646464,0.3333333333333333,0,5,99,35,33,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.3333333333333333,0.21428571428571427,0.38461538461538464,0.1875,0.1414141414141414,0.16161616161616163,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.16161616161616163,61,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,fact_first,json,test_set_1,0.4444444444444444,0.5555555555555556,0.41414141414141414,1,6,99,44,41,0.5,0.35714285714285715,0.6923076923076923,0.4,0.42857142857142855,0.46153846153846156,0.125,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.16161616161616163,52,3,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,json,test_set_1,0.3333333333333333,0.6666666666666667,0.32323232323232326,5,4,99,33,32,0.42857142857142855,0.5,0.3076923076923077,0.13333333333333333,0.2857142857142857,0.38461538461538464,0.25,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.15151515151515152,0.15151515151515152,0.16161616161616163,63,1,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,answer_first,number_list,test_set_1,0.40404040404040403,0.595959595959596,0.40404040404040403,0,2,99,40,40,0.35714285714285715,0.5,0.3076923076923077,0.26666666666666666,0.5,0.5384615384615384,0.375,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.15151515151515152,57,0,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,answer_first,markdown,test_set_2,0.4,0.6,0.38,0,5,100,40,38,0.42857142857142855,0.26666666666666666,0.5,0.26666666666666666,0.6,0.2857142857142857,0.3076923076923077,0.14,0.15,0.16,0.13,0.15,0.13,0.13,57,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,number_list,test_set_1,0.29292929292929293,0.7070707070707071,0.2727272727272727,5,7,99,29,27,0.21428571428571427,0.2857142857142857,0.38461538461538464,0.26666666666666666,0.35714285714285715,0.3076923076923077,0.125,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.16161616161616163,65,2,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,json,test_set_1,0.32323232323232326,0.6767676767676767,0.31313131313131315,7,5,99,32,31,0.42857142857142855,0.42857142857142855,0.3076923076923077,0.13333333333333333,0.35714285714285715,0.23076923076923078,0.3125,0.1414141414141414,0.16161616161616163,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.16161616161616163,63,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,number_list,test_set_1,0.45454545454545453,0.5454545454545454,0.42424242424242425,0,5,99,45,42,0.2857142857142857,0.35714285714285715,0.5384615384615384,0.5333333333333333,0.5714285714285714,0.46153846153846156,0.25,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.16161616161616163,52,3,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_025,few_shot,structured,fact_first,markdown,test_set_2,0.0,1.0,0.0,100,7,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.15,0.15,0.14,0.13,0.11,93,0,7
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,answer_first,markdown,test_set_1,0.3939393939393939,0.6060606060606061,0.3838383838383838,0,4,99,39,38,0.21428571428571427,0.5714285714285714,0.3076923076923077,0.3333333333333333,0.5714285714285714,0.3076923076923077,0.375,0.12121212121212122,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.16161616161616163,57,1,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,markdown,test_set_1,0.32323232323232326,0.6767676767676767,0.31313131313131315,0,6,99,32,31,0.35714285714285715,0.2857142857142857,0.3076923076923077,0.3333333333333333,0.42857142857142855,0.38461538461538464,0.125,0.13131313131313133,0.15151515151515152,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.15151515151515152,0.1717171717171717,62,1,5
